,id,y,communicability,distance,similarity
61,16438655,1,0.06336564930621401,10000,0.9815365672111511
62,23450421,1,0.028310019337680042,10000,0.9604911208152771
63,18036441,1,0.015109707569444597,10000,0.9704806804656982
64,5694822,1,0.041573677218677704,10000,0.9825833439826965
65,17369110,1,0.026980159597035116,10000,0.9790987372398376
66,248795646,1,0.03509360052846383,10000,0.9707447290420532
67,28421825,1,0.024798189292203072,10000,0.9833738207817078
68,205789121,1,0.03560695761964289,10000,0.9804198741912842
69,15764136,1,0.03600240774152926,10000,0.9676047563552856
70,27726303,1,0.0,10000,0.971960723400116
71,1378209031,1,0.0690020487949514,10000,0.9299989342689514
72,739110773230686208,1,0.12584741958725376,10000,0.6260681748390198
73,34713362,1,0.033781666302482284,10000,0.8923449516296387
74,25053299,1,0.015568144361511892,10000,0.9536830186843872
75,15110357,1,0.007361603001626509,10000,0.9075738191604614
76,4898091,1,0.03975035666788633,10000,0.9426407217979431
77,760343567340417024,1,0.12674385594576792,10000,0.7861298322677612
78,1151375052,1,0.0378118719556481,10000,0.43728989362716675
79,1872771487,1,0.04676050996642948,10000,0.8316559791564941
80,624413,1,0.004256089900463762,10000,0.9418707489967346
81,18917572,1,0.009123589705001295,10000,0.9823628664016724
82,126735853,1,0.017129883907630913,2,0.9555578231811523
83,719181426952830977,1,0.10617950299603722,10000,0.6676506400108337
84,2345672478,1,0.04675245822121844,10000,0.10405780375003815
85,17899109,1,0.025933597749321698,10000,0.9705291986465454
86,161801527,1,0.010001389178307736,10000,0.41410115361213684
87,855520446623731714,1,0.09776074952315005,10000,0.6841302514076233
88,1222548678,1,0.03809528945310643,10000,0.9765363335609436
89,2353481047,1,0.0,2,0.9294829368591309
90,16629564,1,0.012131490056011652,10000,0.9813079237937927
91,29057694,1,0.04444224981962794,10000,0.9642534852027893
92,104509652,1,0.036122267014310455,10000,0.9594758152961731
93,881911184345227264,1,0.008017980436873217,2,0.6329458355903625
94,357175824,1,0.0827805194745429,10000,0.5314098596572876
95,774259391566446592,1,0.05254522683187094,10000,0.7335463166236877
96,444059710,1,0.0,2,0.8633877038955688
97,14677919,1,0.008812102431690701,10000,0.9495537281036377
98,3301773857,1,0.029399953531776837,2,0.5120967030525208
99,751385404792770560,1,0.12324127400553464,2,0.7465860843658447
100,1270464721,1,0.08455136237624038,2,0.6315125226974487
101,46477409,1,0.020386476020281527,10000,0.9800200462341309
102,822400998,1,0.05589630846400832,10000,0.5458120703697205
103,366563215,1,0.012839402673524703,10000,0.23981358110904694
104,594853367,1,0.09017419324345839,10000,0.7304382920265198
105,73194036,1,0.07640759512128982,10000,0.8703769445419312
106,3281002243,1,0.035916233279027286,10000,0.9751976132392883
107,14752219,1,0.0,10000,0.7548990845680237
108,757302884,1,0.007628995441237919,10000,0.22451363503932953
109,479001720,1,0.032483698897481345,10000,0.9613320827484131
110,2205695227,1,0.035933276538838356,10000,0.9572200775146484
111,4694131332,1,0.06200769739776173,2,0.7811798453330994
112,249807988,1,0.07065321735791416,10000,0.8382216095924377
113,831912668315471876,1,0.08945514428850745,10000,0.6318531632423401
114,868666759,1,0.00484055487874225,10000,0.6773542761802673
115,16243405,1,0.010192116580134605,10000,0.9315386414527893
116,44639382,1,0.04852719509127987,10000,0.6287429928779602
117,15281391,1,0.020044951092183044,10000,0.950264573097229
118,82095935,1,0.032009219983223994,10000,0.23755167424678802
119,338505603,1,0.036045728230632235,10000,0.9440852403640747
120,1754641,1,0.020715880687112765,10000,0.9454106092453003
121,2998984408,1,0.008223728703638711,2,0.448100745677948
122,869844522,1,0.05806977229218027,10000,0.9805172085762024
123,89017579,1,0.04089988102241916,10000,0.905017077922821
124,3033943721,1,0.15467027236769215,2,0.8002967238426208
125,24894213,1,0.027160723812755562,10000,0.9667383432388306
126,17809006,1,0.01945019831199127,10000,0.5464372634887695
127,14884486,1,0.029818381429502484,10000,0.9871458411216736
128,7717612,1,0.008352205116640097,10000,0.9670495390892029
129,33474655,1,0.007937457928483908,10000,0.9798911809921265
130,8724862,1,0.03278688524590164,10000,0.957045316696167
131,17813899,1,0.01960395721311131,10000,0.9598079919815063
132,19606528,1,0.018791961732869837,10000,0.8785414099693298
133,5695032,1,0.017079176423712362,10000,0.9756523370742798
134,21126770,1,0.04687468707874839,10000,0.9594522714614868
135,310487515,1,0.006052552464556003,10000,0.9331897497177124
136,163920356,1,0.08870655251454874,10000,0.711560845375061
137,1004709931,1,0.045014596943037666,10000,0.8866478204727173
138,63151699,1,0.09114987502329616,10000,0.5811021327972412
139,2293441458,1,0.16304588621057114,10000,0.5208131670951843
140,16134525,1,0.009980162491317621,10000,0.9856337308883667
141,892620421387796480,1,0.09974529461962785,2,0.8061947822570801
142,2400082160,1,0.03651359522911071,10000,0.8830666542053223
143,539316130,1,0.039618422888196995,10000,0.28476133942604065
144,32717799,1,0.004946496215542306,10000,0.9837828874588013
145,1127141804,1,0.05492730795130782,10000,0.896462082862854
146,2970721070,1,0.10497636129087584,10000,0.45457467436790466
147,2830134224,1,0.09038920845624575,10000,0.8781562447547913
148,3219982586,1,0.12003892518143378,10000,0.8624071478843689
149,1716934429,1,0.06980625487757589,10000,0.7881851196289062
150,148375516,1,0.039493853239929225,10000,0.8795520067214966
151,14229928,1,0.033404433516181484,10000,0.26437950134277344
152,2873798873,1,0.08772732324281511,10000,0.723555862903595
153,14868699,1,0.0,10000,0.9688264727592468
154,1017637447,1,0.015216629053742239,10000,0.9532303214073181
155,9694042,1,0.0059395642884314875,10000,0.9801385998725891
156,830239217200590848,1,0.0,10000,0.9964442849159241
157,895131997160349698,1,0.016304588621057114,10000,0.9287872910499573
158,836390347618070528,1,0.14130643471582832,2,0.6367615461349487
159,47191725,1,0.03402016659660142,10000,0.9583636522293091
160,4053689200,1,0.173137462139922,2,0.9326210618019104
161,757650837199986689,1,0.13007318675711876,10000,0.5891410708427429
162,3092541736,1,0.03527069299296071,10000,0.9512870907783508
163,14800298,1,0.012545000963743601,10000,0.9617047905921936
164,2832244034,1,0.06677334238477536,10000,0.5766149163246155
165,3323999224,1,0.007554853784722299,2,0.9610704183578491
166,753675477357699072,1,0.10730980310513581,10000,0.7348837852478027
167,725172688365330432,1,0.01858358163786765,10000,0.9815061092376709
168,893710010,1,0.0023755381760351964,10000,0.2697502672672272
169,67727882,1,0.030459294649401367,10000,0.9658217430114746
170,3126516147,1,0.002834784169167065,10000,0.9735506772994995
171,877541461121781760,1,0.007157479178923353,10000,0.9926960468292236
172,837697590007382021,1,0.03335636836578122,10000,0.9867362380027771
173,2485950907,1,0.007789192018310727,10000,0.9777340292930603
174,2342451230,1,0.10973125267221974,10000,0.8958476185798645
175,17598413,1,0.08428065363750216,10000,0.5454145073890686
176,583209544,1,0.01792874929911198,10000,0.7185813188552856
177,803708863828594688,1,0.03766264099020569,10000,0.8893465995788574
178,978960153813843969,1,0.06739280259375234,10000,0.7788922786712646
179,202886242,1,0.021470452564495257,10000,0.9555992484092712
180,309978842,1,0.01797654467580369,10000,0.9613787531852722
181,74860294,1,0.03931594912757275,10000,0.5984194278717041
182,1005605523037843457,1,0.038173222287591214,10000,0.734799325466156
183,2998608300,1,0.04435327625727437,10000,0.2455044835805893
184,2481105272,1,0.020139785289215235,10000,0.9753744602203369
185,14206711,1,0.007331370418032097,10000,0.9295486807823181
186,901190642893824004,1,0.03138703311503304,10000,0.9949908256530762
187,863059166902071296,1,0.02627261341593547,10000,0.9557438492774963
188,882791844,1,0.03970255105026776,10000,0.5663294196128845
189,1187563261383839745,1,0.059418620028748384,10000,0.8486988544464111
190,65806167,1,0.05255345508134875,2,0.43071675300598145
191,841096360980037632,1,0.08368915113571236,2,0.6654386520385742
192,20675756,1,0.08795619083160358,2,0.7415200471878052
193,33371149,1,0.0235374959481656,2,0.7635223865509033
194,449890322,1,0.04734303899908605,10000,0.5839649438858032
195,3000374391,1,0.10715231902960734,2,0.4797624349594116
196,3274740216,1,0.1272601070614279,2,0.7876439690589905
197,2444127319,1,0.05980594550489712,2,0.5661298632621765
198,2174703680,1,0.13595075195532064,10000,0.6215839385986328
199,2520961285,1,0.06558870586848979,2,0.6761301159858704
200,206828026,1,0.09836380524398125,10000,0.3625372350215912
201,610496502,1,0.06343378443267882,10000,0.3453254699707031
202,894345312,1,0.10966325402313809,2,0.37964972853660583
203,2880308745,1,0.0571753170260122,2,0.3728802800178528
204,2371164240,1,0.14866096074726115,2,0.6023299694061279
205,2755412515,1,0.0830144501662451,2,0.5196133852005005
206,966221568,1,0.04141921796933112,2,0.24515128135681152
207,303381315,1,0.13420407194478234,2,0.2866821885108948
208,519845240,1,0.09110219002132833,2,0.4224666357040405
209,2347220263,1,0.033013538326640064,2,0.9628354907035828
210,213733242,1,0.0,10000,0.8214930295944214
211,308711195,1,0.04932711248056063,10000,0.9723465442657471
212,172779883,1,0.006112607609703186,10000,0.9854850172996521
213,56710771,1,0.03272672075485291,10000,0.9027224183082581
214,22789766,1,0.007843240451704538,10000,0.9750808477401733
215,16045268,1,0.054605038134739936,10000,0.9332497715950012
216,185397767,1,0.031320769187400364,10000,0.9662829637527466
217,987405542,1,0.033408820466560386,2,0.3840058445930481
218,106211314,1,0.05088462121271407,2,0.2573527693748474
219,128554819,1,0.031258884879807894,10000,0.38739240169525146
220,762419721689899008,1,0.07970823884094529,10000,0.7328460216522217
221,15147042,1,0.02517405577072612,10000,0.9788733720779419
222,759251,1,0.003440409956152098,10000,0.9515212178230286
223,14926485,1,0.045878118831414065,2,0.4749315083026886
224,74682943,1,0.05739279723092829,2,0.5831226110458374
225,228889744,1,0.024283578415910705,10000,0.8267832398414612
226,17817315,1,0.06603290444776008,10000,0.8801231980323792
227,1665531,1,0.009392113624101146,10000,0.9787171483039856
228,3108351,1,0.0017117291125039423,10000,0.9623283743858337
229,807095,1,0.0019118501911471145,10000,0.9501400589942932
230,91478624,1,0.015709750979700395,10000,0.9680286049842834
231,21226678,1,0.036371801545363534,2,0.9896725416183472
232,631271526,1,0.016885003700454496,10000,0.9770783185958862
233,19616718,1,0.04290522510194956,10000,0.8685133457183838
234,85901479,1,0.02856876338837467,2,0.7627565264701843
235,2172732096,1,0.2003395219312633,2,0.6468381285667419
236,2860849481,1,0.07170065276242174,2,0.9876907467842102
237,212361373,1,0.04831861221472183,10000,0.9609661102294922
238,378196078,1,0.012495120046661576,10000,0.7877733707427979
239,526725241,1,0.0446762111244169,10000,0.7216897010803223
240,608226665,1,0.07754363056674388,10000,0.3349970281124115
241,55641782,1,0.07543008743462437,10000,0.27954617142677307
242,2861068191,1,0.0,10000,0.8851763606071472
243,111646478,1,0.0,2,0.8107732534408569
244,750349907190542336,1,0.0863224468409811,10000,0.7475137710571289
245,4158769197,1,0.015584152740406147,10000,0.9678863286972046
246,900534099982655488,1,0.006568153353983868,2,0.8952972888946533
247,24613254,1,0.016540262030063757,10000,0.6420649886131287
248,704195998571220992,1,0.01168811455530461,10000,0.9856564402580261
249,851549461998432257,1,0.053469178384772574,10000,0.9296181201934814
250,1156963037968044039,1,0.0,10000,0.9500758647918701
251,576682929,1,0.0,10000,0.5581167936325073
252,33626894,1,0.0,10000,0.3175775408744812
253,24570021,1,0.006138898516451403,10000,0.5744891166687012
254,39585367,1,0.05575074491360294,10000,0.9842188954353333
255,19664869,1,0.030918521429890954,10000,0.9736430048942566
256,19304974,1,0.004186805957058475,10000,0.8705771565437317
257,1633003460,1,0.10020470850492695,10000,0.5252952575683594
258,1174657844387471360,1,0.013136306707967735,2,0.9588125348091125
259,61758489,1,0.004259032237421118,10000,0.482990562915802
260,53925101,1,0.002332284203370739,10000,0.9323193430900574
261,853294963261657088,1,0.012495120046661576,2,0.9844335913658142
262,767831180628590594,1,0.0,2,0.9831033945083618
263,3776709689,1,0.027209355407316248,10000,0.9712145924568176
264,916084005321302016,1,0.0069954020342471186,10000,0.9701855778694153
265,702555783834243072,1,0.021704283849994118,10000,0.9642730355262756
266,2599714394,1,0.01619552660357832,10000,0.22885927557945251
267,740242741033062400,1,0.012071432805669137,10000,0.9746526479721069
268,3815801447,1,0.06886260218048879,2,0.9590035080909729
269,3421182375,1,0.02544881485839414,2,0.9575437307357788
270,1068727937363599360,1,0.045807866745109456,2,0.9483386278152466
271,1668377018,1,0.0159193341559351,10000,0.9555805921554565
272,1050998426,1,0.0,2,0.9842863082885742
273,1312027692,1,0.04355405266462445,10000,0.923391580581665
274,1031863682312093697,1,0.0404888165089458,2,0.9590340256690979
275,3069820156,1,0.008264745061341078,10000,0.9607146382331848
276,3619930403,1,0.0404888165089458,10000,0.8061079382896423
277,486237099,1,0.0,10000,0.36226528882980347
278,4849863005,1,0.027209355407316248,2,0.977147102355957
279,509280160,1,0.0274189932410343,2,0.829239547252655
280,877311791830900736,1,0.020011259501095197,2,0.9466109871864319
281,856877949336924160,1,0.022650532335792756,2,0.9734892249107361
282,169579597,1,0.02147243753677006,2,0.9167473316192627
283,3189943968,1,0.03090794934485833,2,0.8596595525741577
284,791275750850699264,1,0.008303275550219761,2,0.9602279663085938
285,1003405151791697921,1,0.015918859454971658,10000,0.9581381678581238
286,1543837466,1,0.02650615235020311,10000,0.9807940721511841
287,4909808716,1,0.005362874756536804,10000,0.9531232714653015
288,1048039717055471616,1,0.0432843655349805,2,0.9547590613365173
289,427271933,1,0.0178849671841893,10000,0.7173846960067749
290,769361737619542016,1,0.0404888165089458,2,0.9636018872261047
291,153839630,1,0.004471241796047325,10000,0.2999119460582733
292,3029123895,1,0.033977460033802545,10000,0.955286979675293
293,175497652,1,0.017587218033813173,10000,0.9534261226654053
294,3847213042,1,0.05668434311252412,10000,0.7133364677429199
295,775730275565309952,1,0.04958847036804647,2,0.9953835010528564
296,773234158172639232,1,0.0,10000,0.9757013320922852
297,1320740474,1,0.037776382532604624,10000,0.7421995997428894
298,1227832782,1,0.032626818129118454,10000,0.552851676940918
299,866379888948908035,1,0.03650753638973786,2,0.9511476755142212
300,2436104802,1,0.0202444082544729,10000,0.3984610140323639
301,960848401,1,0.027800662814797497,10000,0.9687777161598206
302,205840429,1,0.0,10000,0.9777233600616455
303,2755487190,1,0.03599894884604032,2,0.9895163178443909
304,116194921,1,0.0,2,0.9617885947227478
305,931648198137040897,1,0.09721284643530402,2,0.9428441524505615
306,54904144,1,0.005561566669283785,10000,0.6072385907173157
307,2157237684,1,0.02627261341593547,2,0.8932817578315735
308,872142339598319620,1,0.028629916715693413,2,0.9804525971412659
309,1056069518,1,0.061124299150387,10000,0.9467604756355286
310,20437286,1,0.02612030712727909,10000,0.9806576371192932
311,16115306,1,0.033619341853367526,10000,0.9453519582748413
312,50693266,1,0.057111453204171624,10000,0.8625297546386719
313,25106589,1,0.052222639240619324,10000,0.7622796893119812
314,29716569,1,0.03366561763831817,10000,0.8930088877677917
315,188001904,1,0.0,10000,0.9848846793174744
316,2815347450,1,0.05092101479944496,2,0.6493173241615295
317,3422162350,1,0.01726448936819622,2,0.9592371582984924
318,4068573676,1,0.02042455048047712,2,0.9786757230758667
319,2529563417,1,0.005784116644135114,2,0.9572040438652039
320,3073505859,1,0.016885003700454496,2,0.9523723721504211
321,3365157454,1,0.0,2,0.9314804673194885
322,727307297131794432,1,0.008017980436873217,2,0.9259695410728455
323,1910934283,1,0.08220278025205434,10000,0.9323751330375671
324,1383196994,1,0.00498382879207476,2,0.8493692874908447
325,378877163,1,0.017111534066723878,2,0.8688896298408508
326,35748059,1,0.035929483305234725,2,0.9892920851707458
327,944348670,1,0.04591000258371299,2,0.9783899784088135
328,1251949788,1,0.02650615235020311,2,0.8805293440818787
329,872961061389049856,0,0.009840675869582009,10000,0.9647883772850037
330,1169031423032008705,0,0.024087501063682782,10000,0.9327940940856934
331,1189021575284064258,0,0.0,10000,0.9232469797134399
332,1174793671260000256,0,0.028531022061928445,10000,0.965453565120697
333,1023646061292924928,0,0.010552330820287904,10000,0.9745246767997742
334,1184706825398050816,0,0.016447457407277422,10000,0.9599473476409912
335,1129424825406169089,0,0.01657270454969021,10000,0.9739444255828857
336,927077465541013511,0,0.005416594375362165,10000,0.9623003602027893
337,1189480640879779840,0,0.022790265507783656,10000,0.9347862005233765
338,1107391443000270848,0,0.07198918774212937,10000,0.9514785408973694
339,1156183055628767233,0,0.06219281235957999,10000,0.9534790515899658
340,838048920018292741,0,0.021784100240678863,10000,0.9644457101821899
341,209377292,0,0.02658984310220886,10000,0.9149438738822937
342,909514019232452613,0,0.00432497795402169,10000,0.9511309266090393
343,1182022262553104389,0,0.012354294950782154,10000,0.940783679485321
344,1177255948999647238,0,0.0023904999065482635,10000,0.9387220144271851
345,3222536209,0,0.009445422927246946,10000,0.7886187434196472
346,2335297566,0,0.022272546977706927,10000,0.53187096118927
347,3224277043,0,0.019275803600270553,10000,0.6135607957839966
348,1183612775181901824,0,0.020507675596952418,10000,0.9140859842300415
349,3378227279,0,0.048870799081112394,10000,0.9658823013305664
350,416718935,0,0.02231739102499351,10000,0.9421916604042053
351,2156490871,0,0.055583571470374855,10000,0.927882194519043
352,988476447592407040,0,0.04816573938612938,10000,0.9480741024017334
353,912165439341453312,0,0.040853587990014886,10000,0.4577910304069519
354,826974719819780096,0,0.021912874368687302,10000,0.977817714214325
355,730777533512290304,0,0.002968784065832921,10000,0.9672514200210571
356,694833944106242048,0,0.0036557105368969617,10000,0.945601761341095
357,804756203683385344,0,0.0,10000,0.9316093921661377
358,759713499505233920,0,0.0284225009193961,10000,0.9529850482940674
359,751507155669422081,0,0.026786648546166452,10000,0.9554941058158875
360,27797641,0,0.03648522045842522,10000,0.9564807415008545
361,701123150067535874,0,0.0158810204201071,10000,0.9430480599403381
362,1188221162549075968,0,0.029669941221406936,10000,0.9553340077400208
363,1180278184325079040,0,0.0334558889995463,10000,0.9415605664253235
364,221239498,0,0.007438851738202365,10000,0.9031348824501038
365,368984273,0,0.005929603583303221,10000,0.2351800799369812
366,89669859,0,0.0,10000,0.941294252872467
367,1144562926508040192,0,0.037512164119198055,10000,0.9650683403015137
368,1017177944438071296,0,0.06566725339323227,10000,0.9496702551841736
369,1073427501815422976,0,0.0060780728270691834,10000,0.9417335987091064
370,715424461537746944,0,0.007949007280660291,10000,0.9445778131484985
371,800533308060803072,0,0.014692880109050807,10000,0.9460881352424622
372,781427551726084096,0,0.03841106397986879,10000,0.9781633615493774
373,752070177651564544,0,0.03513229281925444,10000,0.9424285292625427
374,1182550757335359488,0,0.04221250925113624,10000,0.9681515097618103
375,1059655709544144896,0,0.02209119476594435,10000,0.9495841860771179
376,984250868475355136,0,0.062061769377031645,10000,0.985439658164978
377,750463432726421505,0,0.04234938778695227,10000,0.9012449383735657
378,1138246796218474497,0,0.025607375986579195,10000,0.9630952477455139
379,798335896630140931,0,0.0,10000,0.9229171276092529
380,111868209,0,0.033688731693659296,10000,0.9501209259033203
381,592734521,0,0.03057634974040381,10000,0.7742078900337219
382,36438346,0,0.05124090196310494,10000,0.8646490573883057
383,559935824,0,0.020743049066901543,10000,0.41382139921188354
384,856148305,0,0.006132049794960654,10000,0.9448793530464172
385,497178961,0,0.020846749135870368,10000,0.6612251996994019
386,3033801041,0,0.019916847989561597,10000,0.9522587656974792
387,240916823,0,0.015445310409157966,10000,0.886660099029541
388,917649782,0,0.05263009131812104,10000,0.9684548377990723
389,952684223512522752,0,0.022555753422051874,10000,0.953300952911377
390,2220095877,0,0.024842803761781475,10000,0.9599259495735168
391,193212819,0,0.008732042735769571,10000,0.9082639217376709
392,511326615,0,0.00566956833833413,10000,0.9369484186172485
393,257862063,0,0.03415885517244953,10000,0.08140808343887329
394,1125999083259297792,0,0.03730957788113,10000,0.9592702984809875
395,171250138,0,0.010794019813202193,10000,0.9427986741065979
396,903144524293095424,0,0.053778010475142385,10000,0.9612859487533569
397,927934165344862209,0,0.02844999019153585,10000,0.941914975643158
398,229872148,0,0.020088992841807842,10000,0.8547469973564148
399,1374577207,0,0.05638558616238117,10000,0.946879506111145
400,2941626943,0,0.002884708733764163,10000,0.959747314453125
401,17367622,0,0.003759292237008646,10000,0.7188276648521423
402,27638362,0,0.01978297215033415,10000,0.9411452412605286
403,323121772,0,0.0455220049298942,10000,0.9393465518951416
404,859533943,0,0.0056080522141253725,10000,0.9561120867729187
405,970876405134348288,0,0.03902311111372956,10000,0.9654539227485657
406,1173662138767790080,0,0.020485900789263354,10000,0.9917511343955994
407,1188087011959132160,0,0.084833892602302,10000,0.9646623730659485
408,1187877108434882560,0,0.09389371195079038,10000,0.944335401058197
409,632978054,0,0.02814544998635723,10000,0.18954171240329742
410,1139989618672226305,0,0.038086955008311295,10000,0.9476791024208069
411,428354191,0,0.034979049587590856,10000,0.7404089570045471
412,1146871037499494403,0,0.02714376425829972,10000,0.9595587253570557
413,201620117,0,0.0,10000,0.9502102732658386
414,476773026,0,0.012894265995683994,10000,0.961402952671051
415,117027524,0,0.02255423446495247,10000,0.9536787271499634
416,33086160,0,0.034266789381859564,10000,0.8705891370773315
417,91380439,0,0.026203340797810833,10000,0.944917619228363
418,19614452,0,0.009413458629393436,10000,0.9047768115997314
419,739667992976318464,0,0.0158810204201071,10000,0.9592390060424805
420,1041691592929599488,0,0.022567010794964367,10000,0.9507971405982971
421,733689242061135872,0,0.0404888165089458,10000,0.9411020874977112
422,861816799565799424,0,0.027085590269617536,10000,0.9522786736488342
423,1181461860425621504,0,0.03841106397986879,10000,0.9683882594108582
424,3652539141,0,0.0028040261070626862,10000,0.9610825777053833
425,1036040451592052737,0,0.043094770381200714,10000,0.9503477215766907
426,1166013180234981377,0,0.019020681374618962,10000,0.9350880980491638
427,208651039,0,0.004797753258437447,10000,0.7680264711380005
428,3080006453,0,0.059976576223975564,10000,0.9590741395950317
429,2953859904,0,0.01864425881859815,10000,0.952074408531189
430,3299574594,0,0.04502533387746419,10000,0.9605400562286377
431,1290572618,0,0.12412353875406329,10000,0.20138129591941833
432,1208595276,0,0.024595764700683673,10000,0.9398953914642334
433,141851470,0,0.009221606741623242,10000,0.9716972708702087
434,3015856979,0,0.016318376859141587,10000,0.9512389302253723
435,321112915,0,0.004122934939644286,10000,0.9580013751983643
436,944008027,0,0.003703830723396239,10000,0.47008147835731506
437,1702361953,0,0.029264512394914663,10000,0.5336620807647705
438,3286149990,0,0.033001932782245634,10000,0.9369387626647949
439,1107641774875570176,0,0.062032585160338785,10000,0.960669994354248
440,1064154013950570496,0,0.02987783363682164,10000,0.9557142853736877
441,1174391915929694208,0,0.0,10000,0.9587211012840271
442,1078412763700097024,0,0.03860457182410915,10000,0.9464055299758911
443,857403786884771840,0,0.012046670866146778,10000,0.9520646333694458
444,1010950674387857408,0,0.03861908209405365,10000,0.989614725112915
445,997666347751534593,0,0.005249000324663802,10000,0.9713011980056763
446,946817675841466368,0,0.02242983057676202,10000,0.7244827747344971
447,580866962,0,0.05308975149801861,10000,0.9478927254676819
448,73409444,0,0.034355900058832094,10000,0.9560515880584717
449,965044469807702016,0,0.058230408207059374,10000,0.3982439339160919
450,3291560872,0,0.009082000340143625,10000,0.7955149412155151
451,728653000877576192,0,0.04976155456050269,10000,0.9509272575378418
452,300657590,0,0.027704769444561527,10000,0.8294963836669922
453,1083986199574921216,0,0.004909990209489283,10000,0.9526094198226929
454,2682567608,0,0.02505661534992029,10000,0.9425302147865295
455,1166563263062130688,0,0.019271091556718276,10000,0.7871620655059814
456,841649603741138944,0,0.04161198597819119,10000,0.9549708962440491
457,1178296450922496000,0,0.055242215704700795,10000,0.9602254033088684
458,236440512,0,0.008706769042426362,10000,0.7588664293289185
459,355046353,0,0.015391384123555221,10000,0.9250601530075073
460,315536338,0,0.009793014746787166,10000,0.2715936005115509
461,287216595,0,0.010084458051231104,10000,0.49830707907676697
462,2728444882,0,0.03175189376338631,10000,0.9440681338310242
463,180694007,0,0.03436719909241727,10000,0.9420897364616394
464,56979074,0,0.01760106078922964,10000,0.7467836141586304
465,743180156857122816,0,0.005844057277652305,10000,0.9628345370292664
466,851726397081092096,0,0.034938244924235626,10000,0.9571177959442139
467,1039999820470124545,0,0.010648762582154131,10000,0.9416807889938354
468,1026366165277442049,0,0.016921830360778538,10000,0.9823691248893738
469,2850794506,0,0.06143695383365596,10000,0.9838007092475891
470,171865098,0,0.04316122342049055,10000,0.9472053647041321
471,205728783,0,0.04891126701181396,10000,0.9199163317680359
